,header.normalizedJobTitle,gaTrackerData.sector,map.employerName,new_location,reviews.val.reviewerDuration,reviews.val.reviewerInformation,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating
4079,senior business analyst,Government,State Government of Victoria,Australia,for less than a year,Former Employee,10000000000,751,5646.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.8
4080,senior business analyst,Business Services,Robert Walters,Australia,for more than a year,Current Employee,750000000,3001,10414.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.2
4081,senior business analyst,Business Services,FinXL,Australia,for more than a year,Current Employee,300000000,351,10435.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.4
4082,senior business analyst,Finance,Capital One,Canada,for less than a year,Former Employee,7500000000,10000,42137.0,2.0,2.0,5.0,4.0,5.0,2.0,0.0,3.8
4083,senior business analyst,Business Services,Delek US,USA,for more than a year,Former Employee,3500000000,3001,139076.0,3.0,4.0,5.0,5.0,3.0,3.0,0.0,3.0
4084,senior business analyst,Business Services,Insights,USA,for more than 3 years,Current Employee,1201764523,751,143161.0,3.0,5.0,5.0,5.0,3.0,2.0,1.0,2.9
4085,senior business analyst,Information Technology,Sage,England,for less than a year,Current Employee,1500000000,10000,97506.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.6
4086,senior business analyst,Information Technology,ASG Group,Australia,for more than a year,Current Employee,8401332314,751,94830.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.7
4087,senior business analyst,Government,NSW Government,Australia,for more than 8 years,Current Employee,1329024814,751,95467.0,4.0,5.0,3.0,4.0,3.0,3.0,0.0,3.8
4088,senior business analyst,Information Technology,Tata Consultancy Services (North America),Canada,for more than a year,Current Employee,7500000000,10000,139513.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.7
4089,senior business analyst,Education,Grantham University,USA,for more than 3 years,Current Employee,37500000,351,105564.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0
4090,senior business analyst,Travel & Tourism,Fresh Tracks Canada,Canada,for less than a year,Current Employee,17500000,126,111403.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.7
4091,senior business analyst,Information Technology,DXC Technology,Canada,for less than a year,Current Employee,7500000000,10000,121142.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,2.8
4092,senior business analyst,Information Technology,Vertafore,USA,for more than a year,Current Employee,300000000,3001,116090.0,4.0,2.0,4.0,3.0,3.0,4.0,0.0,2.4
4093,senior business analyst,Finance,ANZ Bank,Australia,for more than a year,Current Employee,6549305222,10000,138502.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,3.9
4094,senior business analyst,Finance,Macquarie Group,Australia,for more than 3 years,Current Employee,7500000000,10000,46959.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,3.8
4095,senior business analyst,Business Services,Robert Walters,Australia,for more than a year,Current Employee,750000000,3001,61898.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0,4.2
4096,senior business analyst,Business Services,Delek US,USA,for more than a year,Current Employee,3500000000,3001,18842.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,3.0
4097,senior business analyst,Business Services,Talent International,Australia,for more than a year,Former Employee,750000000,351,21481.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.3
4098,senior business analyst,Finance,Desjardins,Canada,for more than 3 years,Current Employee,75000000,10000,23785.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,3.9
4099,senior business analyst,Insurance,Travelers,USA,for less than a year,Current Employee,7500000000,10000,7286.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.8
4100,senior business analyst,Finance,Macquarie Group,Australia,for more than a year,Current Employee,7500000000,10000,12193.0,5.0,2.0,5.0,4.0,3.0,3.0,0.0,3.8
4101,senior business analyst,Information Technology,aap3,England,for more than a year,Former Employee,17500000,351,17256.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,3.4
4102,senior business analyst,Business Services,Harvey Nash Group,England,for more than 3 years,Current Employee,750000000,751,122642.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0
4103,senior business analyst,Real Estate,Extra Space Storage,USA,for less than a year,Current Employee,1500000000,3001,144236.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.2
4104,senior business analyst,Real Estate,CBRE,Canada,for less than a year,Former Employee,3997976264,10000,51321.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,3.6
4105,senior business analyst,Business Services,Peoplebank Australia,Australia,for more than 10 years,Current Employee,750000000,3001,54021.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.2
4106,senior business analyst,Information Technology,Iress,England,for less than a year,Current Employee,300000000,3001,58740.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0
4107,senior business analyst,Manufacturing,Nexans,Canada,for more than 3 years,Current Employee,7500000000,10000,107320.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.1
4108,senior business analyst,Information Technology,Just Eat,England,for more than 3 years,Current Employee,750000000,3001,111555.0,5.0,2.0,2.0,4.0,3.0,5.0,3.0,3.7
4109,senior business analyst,Travel & Tourism,TUI Group,England,for more than 3 years,Current Employee,9826390945,10000,112697.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.8
4110,senior business analyst,Retail,lululemon,Canada,for more than 3 years,Current Employee,3500000000,3001,114689.0,5.0,3.0,5.0,5.0,4.0,4.0,1.0,4.1
4111,senior business analyst,Business Services,Innovelocity BPM,Canada,for less than a year,Former Employee,1731979580,26,115083.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,-0.1
4112,senior business analyst,Business Services,Huxley,Australia,for more than 8 years,Current Employee,37500000,351,126952.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,3.5
4113,senior business analyst,Travel & Tourism,Enterprise Holdings,USA,for less than a year,Current Employee,7500000000,10000,129450.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.7
4114,senior business analyst,Business Services,Robert Walters,Australia,for less than a year,Former Employee,750000000,3001,119732.0,5.0,3.0,3.0,4.0,4.0,1.0,3.0,4.2
4115,senior business analyst,Business Services,EASi,England,for more than 8 years,Former Employee,9401259748,3001,126023.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,3.2
4116,senior business analyst,Information Technology,Sage,England,for more than a year,Current Employee,1500000000,10000,131566.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,3.6
4117,senior business analyst,Accounting & Legal,BDO,Canada,for more than 3 years,Former Employee,7500000000,10000,133522.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
4118,senior business analyst,Business Services,Charterhouse,Australia,for more than a year,Current Employee,17500000,351,59305.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.3
4119,senior business analyst,Biotech & Pharmaceuticals,STEMCELL Technologies,Canada,for more than 3 years,Former Employee,300000000,3001,60324.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,4.0
4120,senior business analyst,Government,Australia Post,Australia,for more than 3 years,Current Employee,7500000000,10000,22305.0,5.0,3.0,3.0,4.0,4.0,2.0,0.0,3.6
4121,senior business analyst,Finance,Fidelity International,England,for more than a year,Current Employee,9619567366,7501,140476.0,2.0,3.0,5.0,4.0,5.0,5.0,1.0,3.6
4122,senior business analyst,Business Services,Randstad,Canada,for less than a year,Current Employee,7500000000,10000,143226.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,4.1
4123,senior business analyst,"Arts, Entertainment & Recreation",Cirque du Soleil Entertainment Group,Canada,for more than 3 years,Current Employee,300000000,3001,110785.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.6
4124,senior business analyst,Finance,Westpac Group,Australia,for more than a year,Former Employee,7500000000,10000,112509.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,3.9
4125,senior business analyst,Information Technology,ADGA Group,Canada,for less than a year,Current Employee,8835161799,751,135320.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.7
4126,senior business analyst,Information Technology,Iress,England,for more than 3 years,Current Employee,300000000,3001,136219.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0
4127,senior business analyst,Information Technology,Arq Group,Australia,for more than 5 years,Current Employee,300000000,751,14798.0,5.0,3.0,5.0,5.0,4.0,2.0,1.0,3.1
4128,senior business analyst,Retail,Woolworths Group,Australia,for more than a year,Current Employee,7500000000,10000,28819.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.6
4129,senior business analyst,Business Services,eSift,England,for more than 3 years,Former Employee,1331430732,26,93281.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,4.9
4130,senior business analyst,Business Services,Robert Walters,Australia,for more than 3 years,Former Employee,750000000,3001,113585.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.2
4131,senior business analyst,Information Technology,Dialog Information Technology,Australia,for more than a year,Former Employee,300000000,3001,114956.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.2
4132,senior business analyst,"Arts, Entertainment & Recreation",Cirque du Soleil Entertainment Group,Canada,for less than a year,Former Employee,300000000,3001,69778.0,4.0,3.0,4.0,4.0,3.0,4.0,0.0,3.6
4133,senior business analyst,Information Technology,Greythorn,Australia,for more than 3 years,Former Employee,3000000,26,91160.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,3.8
4134,senior business analyst,Business Services,Global Experience Specialists,USA,for less than a year,Current Employee,750000000,3001,146673.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.4
4135,senior business analyst,Finance,ANZ Bank,Australia,for more than 3 years,Current Employee,7663932217,10000,27501.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
4136,senior business analyst,Information Technology,Verifone,Canada,for more than 8 years,Former Employee,1500000000,7501,27620.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,2.4
4137,senior business analyst,Information Technology,Greythorn,Australia,for more than 5 years,Current Employee,3000000,26,28226.0,3.0,4.0,2.0,4.0,2.0,5.0,3.0,3.8
4138,senior business analyst,Business Services,Robert Walters,Australia,for less than a year,Former Employee,750000000,3001,28445.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2
4139,senior business analyst,Finance,BNP Paribas,Canada,for less than a year,Former Employee,7500000000,10000,48200.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,3.5
4140,senior business analyst,Finance,Experian,USA,for more than 8 years,Current Employee,3500000000,10000,48448.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.7
4141,senior business analyst,Insurance,Northbridge Financial,Canada,for less than a year,Current Employee,300000000,3001,49807.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,3.2
4142,senior business analyst,Travel & Tourism,TUI Group,England,for less than a year,Current Employee,2436940014,10000,98181.0,5.0,4.0,5.0,5.0,4.0,5.0,0.0,3.8
4143,senior business analyst,Government,New South Wales Government,Australia,for more than a year,Former Employee,8744167679,50,110043.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,3.4
4144,senior business analyst,Business Services,Eagle Professional Resources,Canada,for less than a year,Current Employee,300000000,126,70581.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0
4145,senior business analyst,Business Services,Finite IT Recruitment,Australia,for more than a year,Current Employee,300000000,126,68384.0,5.0,0.0,4.0,5.0,0.0,5.0,0.0,3.4
4146,senior business analyst,Information Technology,Verifone,Canada,for less than a year,Former Employee,1500000000,7501,72053.0,4.0,1.0,5.0,4.0,5.0,4.0,1.0,2.4
4147,senior business analyst,Information Technology,Dailymotion,USA,for more than 3 years,Current Employee,9374265678,351,46673.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.7
4148,senior business analyst,Business Services,Paxus - Technology + Digital Talent,Australia,for less than a year,Former Employee,9128088461,126,53665.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.4
4149,senior business analyst,Information Technology,LTI,Canada,for more than 3 years,Former Employee,6767455359,10000,53783.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,3.5
4150,senior business analyst,Education,NWEA,USA,for less than a year,Current Employee,300000000,751,126507.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.4
4151,senior business analyst,Business Services,North Highland,England,for less than a year,Former Employee,300000000,3001,127287.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0,3.2
4152,senior business analyst,Business Services,Robert Walters,Australia,for less than a year,Current Employee,750000000,3001,127292.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,4.2
4153,senior business analyst,Finance,HSBC Global Technology (HSBC GLT),England,for more than 5 years,Current Employee,764154445,50,128267.0,5.0,3.0,5.0,5.0,5.0,4.0,1.0,3.8
4154,senior business analyst,Real Estate,Mattamy Homes,Canada,for more than 5 years,Current Employee,3500000000,3001,128336.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,4.0
4155,senior business analyst,Finance,Citi,USA,for more than 5 years,Current Employee,7500000000,10000,8966.0,3.0,2.0,5.0,4.0,4.0,5.0,1.0,3.6
4156,senior business analyst,Finance,BNP Paribas,Canada,for more than 8 years,Current Employee,7500000000,10000,9224.0,3.0,4.0,4.0,5.0,4.0,2.0,1.0,3.5
4157,senior business analyst,Finance,Westpac Group,Australia,for more than a year,Current Employee,7500000000,10000,40838.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.9
4158,senior business analyst,Information Technology,ADGA Group,Canada,for less than a year,Former Employee,9826413504,751,40896.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,3.7
4159,senior business analyst,Information Technology,Greythorn,Australia,for less than a year,Current Employee,3000000,26,43522.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.8
4160,senior business analyst,Retail,Canadian Tire,Canada,for less than a year,Current Employee,7500000000,7501,141147.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.6
4161,senior business analyst,Business Services,Robert Walters,Australia,for more than 3 years,Current Employee,750000000,3001,746.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,4.2
4162,senior business analyst,Finance,CI Financial,Canada,for more than 10 years,Former Employee,1500000000,3001,37092.0,4.0,2.0,5.0,4.0,2.0,4.0,1.0,3.6
4163,senior business analyst,Business Services,Randstad,Canada,for more than a year,Former Employee,7500000000,10000,40252.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,4.1
4164,senior business analyst,Business Services,Peoplebank Australia,Australia,for less than a year,Current Employee,750000000,3001,131976.0,3.0,4.0,5.0,5.0,3.0,4.0,1.0,4.2
4165,senior business analyst,Finance,HSBC Global Technology (HSBC GLT),Canada,for more than 5 years,Former Employee,3480778004,50,134976.0,3.0,5.0,3.0,4.0,2.0,5.0,3.0,3.8
4166,senior business analyst,Information Technology,Aptos,Canada,for more than a year,Current Employee,300000000,3001,141953.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0
4167,senior business analyst,Government,Australia Post,Australia,for more than 10 years,Current Employee,7500000000,10000,142565.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.6
4168,senior business analyst,Real Estate,Lendlease,Australia,for less than a year,Current Employee,75000000,10000,142657.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.7
4169,senior business analyst,Retail,Canadian Tire,Canada,for more than 5 years,Current Employee,7500000000,7501,37031.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.6
4170,senior business analyst,Finance,Commonwealth Bank of Australia,Australia,for less than a year,Former Employee,7500000000,10000,57429.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0
4171,senior business analyst,Finance,Westpac Group,Australia,for more than 3 years,Current Employee,7500000000,10000,57600.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.9
4172,senior business analyst,Information Technology,Viiew,Australia,for more than 10 years,Current Employee,7194625466,126,63924.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0
4173,senior business analyst,Business Services,Quay Appointments,Australia,for more than 5 years,Current Employee,75000000,26,65798.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.9
4174,senior business analyst,Finance,BNP Paribas,Canada,for more than a year,Current Employee,7500000000,10000,77612.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,3.5
4175,senior business analyst,Finance,Zip Co,Australia,for less than a year,Current Employee,4921351296,351,147073.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,4.3
4176,senior business analyst,Accounting & Legal,Deloitte,Canada,for less than a year,Former Employee,7500000000,10000,83844.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.8
4177,senior business analyst,Information Technology,Greythorn,Australia,for more than 10 years,Current Employee,3000000,26,84002.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,3.8
4178,senior business analyst,Business Services,Randstad,Canada,for more than 3 years,Former Employee,7500000000,10000,84618.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,4.1
4179,senior business analyst,Finance,Airlines Reporting Corporation,USA,for less than a year,Former Employee,300000000,351,85533.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0
4180,senior business analyst,Insurance,Liberty Mutual Insurance,USA,for more than a year,Current Employee,7500000000,10000,94124.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.3
4181,senior business analyst,Business Services,Randstad,Canada,for less than a year,Former Employee,7500000000,10000,26103.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.1
4182,senior business analyst,Business Services,Staffing Solutions of Hawaii,USA,for more than a year,Current Employee,3000000,126,26775.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,4.4
4183,senior business analyst,Business Services,Systematix,Canada,for more than 8 years,Current Employee,17500000,751,27210.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.4
4184,senior business analyst,Real Estate,Extra Space Storage,USA,for more than 5 years,Current Employee,1500000000,3001,34365.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,4.2
4185,senior business analyst,Accounting & Legal,Vcan Technologies,Canada,for less than a year,Former Employee,8809242429,26,11750.0,3.0,5.0,4.0,3.0,2.0,1.0,0.0,3.6
4186,senior business analyst,Accounting & Legal,2isolutions,Canada,for more than a year,Former Employee,8427011510,126,16547.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.7
4187,senior business analyst,Business Services,Robert Walters,England,for more than a year,Current Employee,750000000,3001,24998.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,4.5
4188,senior business analyst,Business Services,Robert Walters,Australia,for less than a year,Current Employee,750000000,3001,83399.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.2
4189,senior business analyst,Business Services,Interpro People,Australia,for more than 8 years,Current Employee,1189260927,126,85365.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,4.1
4190,senior business analyst,Business Services,FinXL,Australia,for more than 10 years,Former Employee,300000000,351,90492.0,3.0,3.0,4.0,3.0,2.0,5.0,1.0,3.4
4191,senior business analyst,Accounting & Legal,Vcan Technologies,Canada,for less than a year,Current Employee,2179469889,26,90649.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.6
4192,senior business analyst,Information Technology,Viiew,Australia,for less than a year,Current Employee,8380264997,126,61393.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,4.0
4193,senior business analyst,Business Services,Adaps,Australia,for more than a year,Former Employee,235460341,26,63675.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0
4194,senior business analyst,Information Technology,Luxoft,Australia,for more than 5 years,Current Employee,750000000,10000,64292.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.9
